"IATA_CODE","AIRPORT","CITY","STATE","COUNTRY","LATITUDE_ARRIVAL","LONGITUDE_ARRIVAL","IATA_CODE.y","LATITUDE_ORIGIN","LONGITUDE_ORIGIN"
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"FLL",26.07258,-80.15275
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"CAK",40.91631,-81.44247
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"CMH",39.99799,-82.89188
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"AUS",30.19453,-97.66987
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"LGA",40.77724,-73.87261
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"DFW",32.89595,-97.0372
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"MIA",25.79325,-80.29056
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"ILG",39.67872,-75.60653
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"ATL",33.64044,-84.42694
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"SEA",47.44898,-122.30931
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"MKE",42.94722,-87.89658
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"SDF",38.17439,-85.736
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"HPN",41.06696,-73.70757
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"SLC",40.78839,-111.97777
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"IAH",29.98047,-95.33972
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"PHL",39.87195,-75.24114
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"MHT",42.93452,-71.43706
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"MSY",29.99339,-90.25803
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"SAT",29.53369,-98.46978
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"BWI",39.1754,-76.6682
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"BHM",33.56294,-86.75355
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"DAL",32.84711,-96.85177
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"CLE",41.41089,-81.8494
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"CVG",39.04614,-84.66217
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"GRR",42.88082,-85.52277
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"DCA",38.85208,-77.03772
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"LAX",33.94254,-118.40807
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"LBE",40.27594,-79.4048
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"RDU",35.87764,-78.78747
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"MDW",41.78598,-87.75242
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"PHX",33.43417,-112.00806
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"ALB",42.74812,-73.80298
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"CLT",35.21401,-80.94313
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"ORF",36.89461,-76.20122
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"ACY",39.45758,-74.57717
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"IND",39.71733,-86.29438
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"MSP",44.88055,-93.21692
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"MEM",35.04242,-89.97667
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"EWR",40.6925,-74.16866
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"HOU",29.64542,-95.27889
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"ISP",40.79524,-73.10021
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"BUF",42.94052,-78.73217
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"DTW",42.21206,-83.34884
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"DEN",39.85841,-104.667
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"LAS",36.08036,-115.15233
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"PVD",41.724,-71.42822
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"JFK",40.63975,-73.77893
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"DAY",39.90238,-84.21938
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"TTN",40.27669,-74.81347
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"BNA",36.12448,-86.67818
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"ROC",43.11887,-77.67238
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"PIT",40.49147,-80.23287
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"ORD",41.9796,-87.90446
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"FNT",42.9655,-83.74346
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"STL",38.74769,-90.35999
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"BDL",41.93887,-72.68323
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"IAD",38.94453,-77.45581
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"SJU",18.43942,-66.00183
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"SWF",41.50409,-74.10484
"TPA","Tampa International Airport","Tampa","FL","USA",27.97547,-82.53325,"BOS",42.36435,-71.00518
"TRI","Tri-Cities Regional Airport","Bristol","TN","USA",36.47521,-82.40742,"ATL",33.64044,-84.42694
"TTN","Trenton Mercer Airport","Trenton","NJ","USA",40.27669,-74.81347,"MKE",42.94722,-87.89658
"TTN","Trenton Mercer Airport","Trenton","NJ","USA",40.27669,-74.81347,"PBI",26.68316,-80.09559
"TTN","Trenton Mercer Airport","Trenton","NJ","USA",40.27669,-74.81347,"TPA",27.97547,-82.53325
"TTN","Trenton Mercer Airport","Trenton","NJ","USA",40.27669,-74.81347,"RDU",35.87764,-78.78747
"TTN","Trenton Mercer Airport","Trenton","NJ","USA",40.27669,-74.81347,"IAD",38.94453,-77.45581
"TTN","Trenton Mercer Airport","Trenton","NJ","USA",40.27669,-74.81347,"DTW",42.21206,-83.34884
"TTN","Trenton Mercer Airport","Trenton","NJ","USA",40.27669,-74.81347,"FLL",26.07258,-80.15275
"TTN","Trenton Mercer Airport","Trenton","NJ","USA",40.27669,-74.81347,"CLT",35.21401,-80.94313
"TTN","Trenton Mercer Airport","Trenton","NJ","USA",40.27669,-74.81347,"IND",39.71733,-86.29438
"TTN","Trenton Mercer Airport","Trenton","NJ","USA",40.27669,-74.81347,"MCO",28.42889,-81.31603
"TTN","Trenton Mercer Airport","Trenton","NJ","USA",40.27669,-74.81347,"ORD",41.9796,-87.90446
"TTN","Trenton Mercer Airport","Trenton","NJ","USA",40.27669,-74.81347,"ATL",33.64044,-84.42694
"TTN","Trenton Mercer Airport","Trenton","NJ","USA",40.27669,-74.81347,"MSP",44.88055,-93.21692
"TTN","Trenton Mercer Airport","Trenton","NJ","USA",40.27669,-74.81347,"STL",38.74769,-90.35999
"TTN","Trenton Mercer Airport","Trenton","NJ","USA",40.27669,-74.81347,"MDW",41.78598,-87.75242
"TTN","Trenton Mercer Airport","Trenton","NJ","USA",40.27669,-74.81347,"RSW",26.53617,-81.75517
"TTN","Trenton Mercer Airport","Trenton","NJ","USA",40.27669,-74.81347,"CVG",39.04614,-84.66217
"TTN","Trenton Mercer Airport","Trenton","NJ","USA",40.27669,-74.81347,"BNA",36.12448,-86.67818
"TTN","Trenton Mercer Airport","Trenton","NJ","USA",40.27669,-74.81347,"UST",NA,NA
"TUL","Tulsa International Airport","Tulsa","OK","USA",36.19837,-95.88824,"DFW",32.89595,-97.0372
"TUL","Tulsa International Airport","Tulsa","OK","USA",36.19837,-95.88824,"IAD",38.94453,-77.45581
"TUL","Tulsa International Airport","Tulsa","OK","USA",36.19837,-95.88824,"ORD",41.9796,-87.90446
"TUL","Tulsa International Airport","Tulsa","OK","USA",36.19837,-95.88824,"MIA",25.79325,-80.29056
"TUL","Tulsa International Airport","Tulsa","OK","USA",36.19837,-95.88824,"STL",38.74769,-90.35999
"TUL","Tulsa International Airport","Tulsa","OK","USA",36.19837,-95.88824,"DTW",42.21206,-83.34884
"TUL","Tulsa International Airport","Tulsa","OK","USA",36.19837,-95.88824,"HOU",29.64542,-95.27889
"TUL","Tulsa International Airport","Tulsa","OK","USA",36.19837,-95.88824,"PHX",33.43417,-112.00806
"TUL","Tulsa International Airport","Tulsa","OK","USA",36.19837,-95.88824,"LAS",36.08036,-115.15233
"TUL","Tulsa International Airport","Tulsa","OK","USA",36.19837,-95.88824,"SLC",40.78839,-111.97777
"TUL","Tulsa International Airport","Tulsa","OK","USA",36.19837,-95.88824,"MDW",41.78598,-87.75242
"TUL","Tulsa International Airport","Tulsa","OK","USA",36.19837,-95.88824,"IAH",29.98047,-95.33972
"TUL","Tulsa International Airport","Tulsa","OK","USA",36.19837,-95.88824,"MSP",44.88055,-93.21692
"TUL","Tulsa International Airport","Tulsa","OK","USA",36.19837,-95.88824,"DEN",39.85841,-104.667
"TUL","Tulsa International Airport","Tulsa","OK","USA",36.19837,-95.88824,"ATL",33.64044,-84.42694
"TUL","Tulsa International Airport","Tulsa","OK","USA",36.19837,-95.88824,"EWR",40.6925,-74.16866
"TUL","Tulsa International Airport","Tulsa","OK","USA",36.19837,-95.88824,"DAL",32.84711,-96.85177
"TUS","Tucson International Airport","Tucson","AZ","USA",32.11608,-110.94103,"DFW",32.89595,-97.0372
"TUS","Tucson International Airport","Tucson","AZ","USA",32.11608,-110.94103,"ATL",33.64044,-84.42694
"TUS","Tucson International Airport","Tucson","AZ","USA",32.11608,-110.94103,"MSP",44.88055,-93.21692
"TUS","Tucson International Airport","Tucson","AZ","USA",32.11608,-110.94103,"LAX",33.94254,-118.40807
"TUS","Tucson International Airport","Tucson","AZ","USA",32.11608,-110.94103,"MDW",41.78598,-87.75242
"TUS","Tucson International Airport","Tucson","AZ","USA",32.11608,-110.94103,"DEN",39.85841,-104.667
"TUS","Tucson International Airport","Tucson","AZ","USA",32.11608,-110.94103,"SEA",47.44898,-122.30931
"TUS","Tucson International Airport","Tucson","AZ","USA",32.11608,-110.94103,"ORD",41.9796,-87.90446
"TUS","Tucson International Airport","Tucson","AZ","USA",32.11608,-110.94103,"LAS",36.08036,-115.15233
"TUS","Tucson International Airport","Tucson","AZ","USA",32.11608,-110.94103,"SLC",40.78839,-111.97777
"TUS","Tucson International Airport","Tucson","AZ","USA",32.11608,-110.94103,"SFO",37.619,-122.37484
"TUS","Tucson International Airport","Tucson","AZ","USA",32.11608,-110.94103,"SAN",32.73356,-117.18966
"TUS","Tucson International Airport","Tucson","AZ","USA",32.11608,-110.94103,"PHX",33.43417,-112.00806
"TUS","Tucson International Airport","Tucson","AZ","USA",32.11608,-110.94103,"HOU",29.64542,-95.27889
"TUS","Tucson International Airport","Tucson","AZ","USA",32.11608,-110.94103,"PDX",45.58872,-122.5975
"TUS","Tucson International Airport","Tucson","AZ","USA",32.11608,-110.94103,"IAH",29.98047,-95.33972
"TVC","Cherry Capital Airport","Traverse City","MI","USA",44.74144,-85.58224,"MSP",44.88055,-93.21692
"TVC","Cherry Capital Airport","Traverse City","MI","USA",44.74144,-85.58224,"ATL",33.64044,-84.42694
"TVC","Cherry Capital Airport","Traverse City","MI","USA",44.74144,-85.58224,"LGA",40.77724,-73.87261
"TVC","Cherry Capital Airport","Traverse City","MI","USA",44.74144,-85.58224,"ORD",41.9796,-87.90446
"TVC","Cherry Capital Airport","Traverse City","MI","USA",44.74144,-85.58224,"EWR",40.6925,-74.16866
"TVC","Cherry Capital Airport","Traverse City","MI","USA",44.74144,-85.58224,"DTW",42.21206,-83.34884
"TWF","Magic Valley Regional Airport (Joslin Field)","Twin Falls","ID","USA",42.4818,-114.48774,"SLC",40.78839,-111.97777
"TXK","Texarkana Regional Airport (Webb Field)","Texarkana","AR","USA",33.45371,-93.99102,"DFW",32.89595,-97.0372
"TYR","Tyler Pounds Regional Airport","Tyler","TX","USA",32.35414,-95.40239,"IAH",29.98047,-95.33972
"TYR","Tyler Pounds Regional Airport","Tyler","TX","USA",32.35414,-95.40239,"DFW",32.89595,-97.0372
"TYS","McGhee Tyson Airport","Knoxville","TN","USA",35.81249,-83.99286,"ATL",33.64044,-84.42694
"TYS","McGhee Tyson Airport","Knoxville","TN","USA",35.81249,-83.99286,"DTW",42.21206,-83.34884
"TYS","McGhee Tyson Airport","Knoxville","TN","USA",35.81249,-83.99286,"IAH",29.98047,-95.33972
"TYS","McGhee Tyson Airport","Knoxville","TN","USA",35.81249,-83.99286,"EWR",40.6925,-74.16866
"TYS","McGhee Tyson Airport","Knoxville","TN","USA",35.81249,-83.99286,"DFW",32.89595,-97.0372
"TYS","McGhee Tyson Airport","Knoxville","TN","USA",35.81249,-83.99286,"IAD",38.94453,-77.45581
"TYS","McGhee Tyson Airport","Knoxville","TN","USA",35.81249,-83.99286,"DEN",39.85841,-104.667
"TYS","McGhee Tyson Airport","Knoxville","TN","USA",35.81249,-83.99286,"ORD",41.9796,-87.90446
"TYS","McGhee Tyson Airport","Knoxville","TN","USA",35.81249,-83.99286,"LGA",40.77724,-73.87261
"UST","Northeast Florida Regional Airport (St. Augustine Airport)","St. Augustine","FL","USA",NA,NA,"TTN",40.27669,-74.81347
"UST","Northeast Florida Regional Airport (St. Augustine Airport)","St. Augustine","FL","USA",NA,NA,"IAD",38.94453,-77.45581
"VEL","Valdez Airport","Vernal","UT","USA",40.4409,-109.50992,"SLC",40.78839,-111.97777
"VLD","Valdosta Regional Airport","Valdosta","GA","USA",30.7825,-83.27672,"ATL",33.64044,-84.42694
"VPS","Destin-Fort Walton Beach Airport/Eglin AFB","Valparaiso","FL","USA",30.48325,-86.5254,"DFW",32.89595,-97.0372
"VPS","Destin-Fort Walton Beach Airport/Eglin AFB","Valparaiso","FL","USA",30.48325,-86.5254,"ATL",33.64044,-84.42694
"VPS","Destin-Fort Walton Beach Airport/Eglin AFB","Valparaiso","FL","USA",30.48325,-86.5254,"IAH",29.98047,-95.33972
"WRG","Wrangell Airport","Wrangell","AK","USA",56.48433,-132.36982,"PSG",56.80165,-132.94528
"WRG","Wrangell Airport","Wrangell","AK","USA",56.48433,-132.36982,"KTN",55.35557,-131.71374
"WYS","Westerly State Airport","West Yellowstone","MT","USA",44.6884,-111.11764,"SLC",40.78839,-111.97777
"XNA","Northwest Arkansas Regional Airport","Fayetteville/Springdale/Rogers","AR","USA",36.28187,-94.30681,"ORD",41.9796,-87.90446
"XNA","Northwest Arkansas Regional Airport","Fayetteville/Springdale/Rogers","AR","USA",36.28187,-94.30681,"SLC",40.78839,-111.97777
"XNA","Northwest Arkansas Regional Airport","Fayetteville/Springdale/Rogers","AR","USA",36.28187,-94.30681,"SFO",37.619,-122.37484
"XNA","Northwest Arkansas Regional Airport","Fayetteville/Springdale/Rogers","AR","USA",36.28187,-94.30681,"EWR",40.6925,-74.16866
"XNA","Northwest Arkansas Regional Airport","Fayetteville/Springdale/Rogers","AR","USA",36.28187,-94.30681,"ATL",33.64044,-84.42694
"XNA","Northwest Arkansas Regional Airport","Fayetteville/Springdale/Rogers","AR","USA",36.28187,-94.30681,"LGA",40.77724,-73.87261
"XNA","Northwest Arkansas Regional Airport","Fayetteville/Springdale/Rogers","AR","USA",36.28187,-94.30681,"DFW",32.89595,-97.0372
"XNA","Northwest Arkansas Regional Airport","Fayetteville/Springdale/Rogers","AR","USA",36.28187,-94.30681,"IAH",29.98047,-95.33972
"XNA","Northwest Arkansas Regional Airport","Fayetteville/Springdale/Rogers","AR","USA",36.28187,-94.30681,"CVG",39.04614,-84.66217
"XNA","Northwest Arkansas Regional Airport","Fayetteville/Springdale/Rogers","AR","USA",36.28187,-94.30681,"MSP",44.88055,-93.21692
"XNA","Northwest Arkansas Regional Airport","Fayetteville/Springdale/Rogers","AR","USA",36.28187,-94.30681,"DEN",39.85841,-104.667
"YAK","Yakutat Airport","Yakutat","AK","USA",59.50336,-139.66023,"JNU",58.35496,-134.57628
"YAK","Yakutat Airport","Yakutat","AK","USA",59.50336,-139.66023,"CDV",60.49183,-145.47765
"YUM","Yuma International Airport","Yuma","AZ","USA",32.65658,-114.60597,"PHX",33.43417,-112.00806
"10135",NA,NA,NA,NA,NA,NA,"10397",NA,NA
"10135",NA,NA,NA,NA,NA,NA,"11433",NA,NA
"10135",NA,NA,NA,NA,NA,NA,"13930",NA,NA
"10136",NA,NA,NA,NA,NA,NA,"11298",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"11259",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"11292",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"10397",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"10821",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"12478",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"12889",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"12892",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"11298",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"12191",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"12266",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"14057",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"14107",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"13198",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"13232",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"13487",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"13796",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"13930",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"14679",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"14747",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"14771",NA,NA
"10140",NA,NA,NA,NA,NA,NA,"14869",NA,NA
"10141",NA,NA,NA,NA,NA,NA,"13487",NA,NA
"10146",NA,NA,NA,NA,NA,NA,"10397",NA,NA
"10154",NA,NA,NA,NA,NA,NA,"10721",NA,NA
"10154",NA,NA,NA,NA,NA,NA,"12478",NA,NA
"10155",NA,NA,NA,NA,NA,NA,"11298",NA,NA
"10157",NA,NA,NA,NA,NA,NA,"14771",NA,NA
"10158",NA,NA,NA,NA,NA,NA,"10397",NA,NA
"10158",NA,NA,NA,NA,NA,NA,"11697",NA,NA
"10158",NA,NA,NA,NA,NA,NA,"13204",NA,NA
"10158",NA,NA,NA,NA,NA,NA,"13577",NA,NA
"10158",NA,NA,NA,NA,NA,NA,"14635",NA,NA
